,DATE,NAME,YIELD,EMSD,EMSN,EMXP,EVAP,DT00,DT32,DX32,DX70,DX90,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,IRRIGATION,NITRO,POT,PHOS,DROUGHT,TAVG,TMIN,TMAX,ALABAMA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,DELAWARE,FLORIDA,GEORGIA,IDAHO,ILLINOIS,INDIANA,KANSAS,KENTUCKY,LOUISIANA,MARYLAND,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
171,1988,MISSOURI,46.0,0.0,0.0,0.0,0.0,6.563380281690141,124.01408450704226,20.95945945945946,186.0,58.02702702702703,-0.8802816901408451,-3.123943661971832,-5.77887323943662,-7.647887323943662,-10.21549295774648,-0.7492957746478873,-3.2338028169014086,-5.847887323943662,-7.95492957746479,-9.9056338028169,0.0,99.0,69.0,77.0,-0.745,12.49453125,5.1736619718309855,19.755270270270277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1988,MONTANA,12.7,0.0,0.0,0.0,0.0,23.935064935064936,177.42207792207793,41.43703703703704,141.8074074074074,37.53333333333333,-0.8227272727272728,-3.22012987012987,-6.181818181818182,-8.593506493506494,-11.396103896103895,-1.105844155844156,-3.4792207792207788,-6.04025974025974,-8.015584415584415,-10.636363636363637,0.0,69.0,22.0,67.0,-5.154166667,7.737480916030535,-0.2983766233766234,15.715925925925928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1988,NEVADA,60.9,242.33333333333331,147.24444444444444,22.668333333333333,2839.8,7.565217391304348,155.8695652173913,20.217391304347824,169.15217391304347,52.43478260869565,-1.4630434782608694,-3.3782608695652177,-5.595652173913043,-7.906521739130435,-9.877272727272729,-1.0847826086956522,-3.460869565217391,-5.413333333333333,-7.451162790697674,-9.452380952380953,0.0,0.0,0.0,0.0,-0.3925,10.422051282051282,2.019565217391305,18.83108695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1988,NEW MEXICO,13.4,0.0,0.0,0.0,0.0,5.602150537634409,153.3978494623656,9.76923076923077,192.93406593406596,33.75824175824176,-1.0064516129032255,-3.489247311827957,-5.844086021505376,-7.841935483870968,-10.363736263736264,-0.8494623655913979,-3.09247311827957,-5.651612903225807,-7.95,-10.294444444444444,0.0,0.0,0.0,0.0,2.6875,11.403258426966293,2.581505376344086,20.064065934065933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1988,NEW YORK,52.1,0.0,0.0,0.0,0.0,16.566265060240966,150.95180722891567,48.50617283950617,116.41975308641976,17.901234567901234,-0.7481927710843373,-3.0650602409638554,-5.528915662650602,-7.871084337349399,-11.186746987951809,-0.8048192771084337,-3.3855421686746987,-6.639759036144579,-11.038554216867473,-12.82289156626506,0.0,0.0,0.0,0.0,-1.500833333,8.006582278481012,2.1832530120481928,13.778518518518515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1988,NORTH CAROLINA,47.0,0.0,0.0,0.0,0.0,0.4533333333333333,100.29333333333334,6.6438356164383565,184.2328767123288,39.23287671232877,-1.0626666666666666,-2.9146666666666667,-5.271621621621622,-7.483333333333334,-9.7671875,-1.1386666666666667,-3.32,-5.586666666666667,-7.563513513513514,-9.544927536231883,0.0,0.0,0.0,0.0,-2.3775,13.674776119402985,6.7565333333333335,20.41109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1988,NORTH DAKOTA,11.2,0.0,0.0,0.0,0.0,48.0625,189.175,78.78823529411764,141.8470588235294,41.72941176470588,-1.725,-4.873749999999999,-6.10875,-8.103750000000002,-11.65125,-1.65875,-3.68,-5.85125,-7.871250000000001,-9.55375,0.0,75.0,16.0,67.0,-4.555833333,5.971917808219178,-1.24075,13.305529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1988,OHIO,46.0,0.0,0.0,0.0,0.0,7.456140350877193,140.7719298245614,38.766666666666666,145.81666666666666,38.75,-1.0719298245614035,-3.049122807017544,-5.243859649122807,-7.849122807017544,-11.817543859649124,-0.9438596491228072,-3.1912280701754385,-5.921052631578948,-8.028070175438597,-10.656140350877193,0.0,100.0,76.0,96.0,-1.995,10.09,3.889298245614035,16.3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1988,OREGON,64.8,0.0,0.0,0.0,0.0,1.954954954954955,104.6126126126126,10.890756302521009,131.1764705882353,28.915966386554626,-0.908108108108108,-2.866355140186916,-5.360638297872341,-7.970833333333333,-9.883333333333336,-0.6468468468468468,-2.807272727272728,-5.434736842105263,-7.546153846153847,-10.813333333333333,0.0,99.0,35.0,22.0,-2.0075,10.485,3.548918918918919,17.355378151260503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,1988,PENNSYLVANIA,51.5,0.0,0.0,0.0,0.0,9.985507246376812,152.05797101449275,36.62025316455696,134.0759493670886,31.72151898734177,-0.8362318840579711,-2.910144927536232,-5.573913043478261,-7.921739130434783,-10.86376811594203,-0.7507246376811594,-3.179710144927536,-6.663768115942029,-10.076811594202898,-11.946376811594202,0.0,0.0,0.0,0.0,-1.620833333,9.138059701492535,2.723478260869565,15.729240506329113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,1988,SOUTH CAROLINA,43.8,0.0,0.0,0.0,0.0,0.0,71.04081632653062,1.7450980392156863,224.4313725490196,64.09803921568627,-0.946938775510204,-3.010204081632653,-5.595918367346939,-7.486956521739131,-9.644,-1.816326530612245,-3.628571428571429,-5.23061224489796,-7.191489361702128,-9.488235294117649,0.0,0.0,0.0,0.0,-1.6925,15.97659574468085,9.045714285714286,22.853529411764704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,1988,SOUTH DAKOTA,10.5,0.0,0.0,0.0,0.0,31.63529411764706,171.96470588235294,54.3448275862069,151.68965517241378,50.04597701149425,-2.594117647058824,-4.20235294117647,-6.46235294117647,-9.083529411764706,-11.22,-1.2270588235294118,-3.548235294117647,-6.012941176470589,-7.9929411764705875,-10.609411764705882,0.0,73.0,0.0,57.0,-3.201666667,8.515542168674699,0.997764705882353,15.946206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,1988,TENNESSEE,41.0,0.0,0.0,0.0,0.0,0.7446808510638298,99.08510638297872,10.58695652173913,190.45652173913044,55.58695652173913,-0.5936170212765958,-2.8638297872340424,-5.187234042553191,-7.280434782608697,-9.63157894736842,-0.7957446808510638,-3.393617021276596,-5.963829787234043,-8.225531914893617,-10.22340425531915,0.0,0.0,0.0,0.0,-1.806666667,13.909761904761906,6.928297872340425,20.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,1988,TEXAS,14.2,25.66789667896679,32.424479166666664,72.54119047619048,2266.25,0.1348837209302325,62.12558139534884,3.502242152466368,262.5067264573991,96.5964125560538,-1.2738693467336684,-3.2403508771929825,-5.487301587301587,-7.653260869565218,-9.93888888888889,-1.3080188679245284,-3.439523809523809,-6.224120603015075,-7.967052023121387,-10.1176,0.0,70.0,24.0,45.0,-1.104166667,17.957846889952155,10.652093023255814,25.29744394618834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185,1988,UTAH,36.8,0.0,0.0,0.0,0.0,13.7984496124031,163.4496124031008,32.78813559322034,164.75423728813558,53.00847457627118,-1.4612403100775193,-3.563565891472868,-5.77906976744186,-7.863565891472868,-10.5359375,-0.796124031007752,-3.3457364341085274,-5.605426356589147,-7.651162790697675,-10.031782945736431,0.0,0.0,0.0,0.0,-0.47,9.556017699115044,1.3024806201550387,17.60550847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,1988,WASHINGTON,57.8,0.0,0.0,0.0,0.0,0.8613861386138614,95.6138613861386,14.26530612244898,107.42857142857144,18.857142857142858,-1.0267326732673268,-3.118181818181818,-5.234615384615385,-7.329310344827586,-10.051923076923078,-0.6346534653465346,-2.9019801980198023,-5.147422680412372,-7.741772151898735,-10.538333333333332,0.0,100.0,32.0,26.0,-2.025833333,9.970208333333334,4.203168316831683,15.79908163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,1988,WEST VIRGINIA,37.5,0.0,0.0,0.0,0.0,6.052631578947368,150.10526315789474,26.428571428571427,152.66666666666666,34.07142857142857,-1.0657894736842106,-3.426315789473684,-5.184210526315789,-7.405263157894736,-11.25263157894737,-0.6789473684210526,-3.194736842105263,-5.428947368421053,-8.376315789473685,-10.639473684210529,0.0,0.0,0.0,0.0,-2.270833333,10.330857142857145,3.26921052631579,17.575714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,1988,WISCONSIN,34.3,0.0,0.0,0.0,0.0,37.096774193548384,174.79569892473117,68.29591836734694,136.44897959183675,32.5,-1.0956989247311828,-3.3838709677419354,-5.364516129032258,-7.86236559139785,-10.30537634408602,-0.9301075268817204,-3.0634408602150534,-5.117204301075269,-8.005376344086022,-11.258064516129032,0.0,0.0,0.0,0.0,-2.430833333,6.897500000000001,0.415268817204301,13.367040816326533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189,1988,WYOMING,19.4,0.0,0.0,0.0,0.0,29.732394366197184,197.18309859154928,50.49295774647887,144.0845070422535,35.80281690140845,-0.967605633802817,-3.23943661971831,-5.897183098591549,-8.46338028169014,-10.085915492957747,-1.2070422535211267,-3.3661971830985915,-6.201408450704226,-8.205633802816902,-10.301408450704225,0.0,0.0,0.0,0.0,-3.680833333,6.898676470588235,-1.4545070422535211,15.553239436619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,1987,ALABAMA,21.1,0.0,0.0,0.0,0.0,0.0,53.30232558139535,0.3541666666666667,239.75,70.79166666666667,-0.7928571428571428,-2.9309523809523808,-4.916,-7.044444444444444,-8.9,-1.0651162790697677,-2.833333333333333,-5.868292682926829,-8.114285714285714,-10.085714285714284,2461.6911764705883,0.0,0.0,0.0,-1.0025,17.28878048780488,10.532558139534885,23.990625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1987,ARIZONA,88.0,92.42622950819673,109.53061224489797,38.8322033898305,2312.0,1.595505617977528,77.17977528089888,3.1847826086956523,239.81521739130437,107.46739130434784,-1.0089887640449438,-3.32183908045977,-5.615492957746478,-7.505172413793104,-10.292682926829269,-0.8545454545454546,-3.2337209302325585,-5.154545454545455,-7.417857142857143,-10.182222222222222,121845.46666666666,0.0,0.0,0.0,0.290833333,16.777469879518073,8.327977528089889,25.1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1987,ARKANSAS,37.0,0.0,0.0,0.0,0.0,0.0,65.73015873015873,1.1538461538461535,218.4,77.23076923076923,-0.953968253968254,-3.041269841269841,-5.3625,-7.129411764705883,-10.3,-1.734920634920635,-3.141269841269841,-5.03968253968254,-7.244186046511628,-9.485714285714286,63310.78947368421,93.0,50.0,33.0,-0.638333333,16.390833333333333,9.737619047619049,23.00476923076923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1987,CALIFORNIA,70.8,62.342245989304814,64.69918699186992,53.64937238493725,1924.4000000000003,0.7209302325581395,56.604651162790695,3.1582278481012658,195.7594936708861,59.18354430379747,-0.8359756097560975,-3.1346938775510207,-5.346464646464646,-7.773134328358208,-9.830434782608696,-0.6325000000000001,-2.9348148148148145,-5.346315789473684,-7.588059701492538,-9.947727272727272,257494.61016949156,82.0,0.0,17.0,-2.989166667,14.816357142857145,7.55546511627907,22.131772151898737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1987,COLORADO,31.0,0.0,0.0,0.0,0.0,21.477777777777774,192.54444444444445,34.12,138.98,21.61,-0.85,-3.37,-5.728888888888889,-7.931111111111111,-10.51777777777778,-0.9122222222222222,-3.33,-5.823333333333333,-8.727777777777778,-12.03888888888889,94103.859375,66.0,0.0,10.0,3.291666667,7.434651162790698,-0.9113333333333332,15.8675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1987,FLORIDA,24.2,0.0,0.0,94.02424242424244,1749.3333333333333,0.0,6.895833333333333,0.0,316.125,98.85416666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47694.39705882353,0.0,0.0,0.0,-0.6475,21.8055,16.210208333333334,27.531458333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1987,GEORGIA,25.9,0.0,0.0,0.0,0.0,0.0,50.03846153846154,0.4,232.14545454545456,70.4,-0.926923076923077,-2.851020408163265,-4.957142857142857,-7.220000000000001,-8.9,-0.726923076923077,-3.0961538461538463,-5.348837209302325,-7.748484848484849,-9.78125,7985.93125,0.0,0.0,0.0,-0.888333333,17.09318181818182,10.550192307692308,23.79690909090909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1987,IDAHO,71.2,0.0,0.0,0.0,0.0,10.266666666666667,175.01333333333332,32.15584415584416,147.14285714285714,22.675324675324678,-0.9653333333333334,-3.2253333333333334,-5.328,-7.566666666666666,-10.321333333333332,-0.8466666666666667,-3.069333333333333,-5.997333333333334,-8.330666666666668,-10.292,143063.8,92.0,24.0,48.0,-3.096666667,8.227733333333333,0.2864,16.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1987,INDIANA,46.4,0.0,0.0,0.0,0.0,3.152542372881356,121.3728813559322,17.583333333333332,167.78333333333333,26.966666666666665,-0.8508474576271187,-3.022033898305085,-5.366101694915255,-7.745762711864407,-10.00625,-1.494915254237288,-3.4389830508474577,-5.659322033898305,-7.242372881355933,-10.071186440677966,3617.2043010752686,100.0,75.0,85.0,-1.466666667,11.923859649122807,6.066271186440678,17.830666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1987,KANSAS,34.2,0.0,0.0,0.0,0.0,0.6629213483146067,112.8988764044944,15.595505617977528,190.19101123595505,53.82022471910113,-1.1606741573033708,-3.650561797752809,-5.832584269662922,-8.097752808988764,-11.71685393258427,-1.559550561797753,-3.398876404494382,-6.060674157303371,-9.568539325842696,-12.340449438202247,46447.66981132075,86.0,14.0,49.0,3.101666667,13.34735632183908,6.640112359550562,20.08359550561798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1987,KENTUCKY,32.3,0.0,0.0,0.0,0.0,0.75,108.0681818181818,6.2444444444444445,193.57777777777775,46.68888888888889,-1.2636363636363637,-3.372727272727273,-5.554545454545455,-7.665116279069768,-9.594444444444443,-1.1704545454545454,-3.0477272727272724,-5.336363636363637,-7.413636363636363,-11.422727272727274,593.2892561983471,0.0,0.0,0.0,-2.276666667,13.644871794871792,6.814772727272728,20.529333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1987,LOUISIANA,22.0,0.0,0.0,0.0,0.0,0.0,28.57894736842105,0.0,262.3392857142857,81.96428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19888.184615384616,0.0,0.0,0.0,0.430833333,18.771607142857142,12.527543859649125,25.037321428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1987,MINNESOTA,39.8,0.0,0.0,0.0,0.0,12.753086419753089,164.6172839506173,57.426829268292686,138.79268292682926,17.73170731707317,-1.6777777777777778,-3.345679012345679,-5.716049382716049,-7.790123456790123,-10.150617283950618,-1.15679012345679,-3.379012345679012,-6.101234567901234,-8.425925925925926,-10.649382716049384,7985.284090909091,88.0,27.0,78.0,-1.808333333,8.110704225352112,1.9874074074074075,14.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1987,MISSISSIPPI,31.5,0.0,0.0,0.0,0.0,0.0,50.51020408163265,0.2982456140350877,243.5438596491228,73.70175438596492,-0.7448979591836735,-3.045833333333333,-4.866666666666666,-7.233333333333333,-8.9,-1.5346938775510204,-2.8,-5.452173913043478,-7.164516129032258,-9.7,15292.33734939759,0.0,0.0,0.0,-0.386666667,17.557173913043478,10.853469387755103,24.19105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1987,MISSOURI,39.4,0.0,0.0,0.0,0.0,1.044776119402985,107.29850746268656,13.10126582278481,189.29113924050637,52.70886075949367,-1.691044776119403,-3.195522388059701,-5.832835820895522,-7.6609375,-10.574193548387097,-1.5970149253731345,-3.967164179104478,-5.641791044776119,-7.465671641791045,-9.557575757575757,9274.034782608696,96.0,57.0,53.0,-0.2075,13.434603174603174,6.807761194029851,20.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1987,MONTANA,31.0,0.0,0.0,0.0,0.0,9.431506849315069,175.86986301369862,31.875,138.3308823529412,14.889705882352942,-1.1849315068493151,-3.847945205479452,-7.147260273972603,-9.221917808219178,-10.968493150684932,-0.9678082191780822,-3.339041095890411,-5.7315068493150685,-9.272602739726029,-14.213698630136983,70066.0350877193,58.0,9.0,48.0,-0.765833333,7.9979389312977105,0.1805479452054794,15.775367647058822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1987,NEVADA,70.0,0.0,0.0,0.0,0.0,6.4423076923076925,136.92307692307693,19.76086956521739,170.91304347826087,43.17391304347826,-1.1192307692307693,-3.425,-5.914,-8.048979591836735,-9.736734693877551,-1.140384615384615,-3.565384615384616,-6.052941176470588,-7.97,-10.389130434782608,85885.83333333333,0.0,0.0,0.0,-1.144166667,10.8390243902439,2.812884615384616,18.73130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1987,NEW MEXICO,15.5,0.0,0.0,0.0,0.0,5.455445544554456,148.34653465346534,13.5,189.8469387755102,38.02040816326531,-1.0376237623762377,-3.210891089108911,-5.645544554455446,-7.756435643564356,-10.75049504950495,-0.7584158415841583,-3.220792079207921,-5.774257425742575,-8.804950495049505,-11.171287128712873,43542.36363636364,0.0,0.0,0.0,5.7975,11.37680412371134,2.6917821782178217,19.991938775510203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1987,NEW YORK,40.3,0.0,0.0,0.0,0.0,14.096385542168674,145.9156626506024,44.9390243902439,119.0609756097561,7.414634146341464,-0.8614457831325302,-3.3566265060240967,-6.087951807228916,-8.92409638554217,-11.728915662650602,-1.2216867469879518,-3.046987951807229,-5.986746987951808,-7.875903614457832,-10.507228915662653,1597.15873015873,0.0,0.0,0.0,0.054166667,8.446962025316456,2.808915662650602,14.0190243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1987,NORTH CAROLINA,36.8,0.0,0.0,0.0,0.0,0.2409638554216867,94.20481927710844,3.5,192.92307692307693,39.256410256410255,-0.8975903614457831,-3.0566265060240965,-5.25925925925926,-7.150909090909091,-9.54074074074074,-0.7698795180722892,-2.953012048192771,-5.116867469879518,-7.538157894736842,-10.175,2725.6732673267325,0.0,0.0,0.0,-0.76,14.310135135135136,7.820120481927711,20.86397435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1987,NORTH DAKOTA,28.9,0.0,0.0,0.0,0.0,11.565217391304348,173.82608695652175,61.32432432432432,137.40540540540542,18.945945945945947,-2.4942028985507245,-4.407246376811594,-6.1000000000000005,-9.389855072463767,-10.568115942028989,-1.220289855072464,-2.9014492753623187,-5.550724637681159,-8.563768115942029,-11.230434782608697,6168.055555555556,80.0,17.0,70.0,0.488333333,7.434838709677419,0.881159420289855,14.032027027027024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1987,OHIO,54.8,0.0,0.0,0.0,0.0,2.4545454545454546,129.4090909090909,19.0,159.44594594594594,20.135135135135137,-1.1893939393939394,-2.8181818181818183,-5.946969696969697,-8.680000000000001,-9.837096774193547,-0.7696969696969697,-3.009090909090909,-5.7,-7.769696969696969,-9.79242424242424,720.8988764044943,93.0,73.0,89.0,-1.590833333,11.23469696969697,5.347878787878788,17.19972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1987,OREGON,62.6,0.0,0.0,0.0,0.0,1.4128440366972477,108.9724770642202,10.57943925233645,141.81308411214954,25.0,-0.8266055045871559,-3.032710280373832,-5.368131868131868,-7.3297297297297295,-9.923333333333334,-0.7146788990825689,-2.984259259259259,-5.4,-7.416470588235294,-10.107246376811592,89092.16216216216,96.0,49.0,14.0,-2.128333333,10.57960396039604,3.378715596330275,17.634205607476634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
213,1987,PENNSYLVANIA,41.9,0.0,0.0,0.0,0.0,5.681818181818182,143.03030303030303,24.2027027027027,142.63513513513513,17.45945945945946,-0.9242424242424242,-2.8590909090909093,-5.583333333333333,-8.103030303030302,-10.658461538461538,-0.5015151515151516,-3.2196969696969697,-5.968181818181818,-7.877272727272727,-10.059090909090909,862.3235294117648,0.0,0.0,0.0,-0.256666667,9.88265625,3.826060606060606,16.12662162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,1987,SOUTH DAKOTA,29.2,0.0,0.0,0.0,0.0,6.177777777777778,163.88888888888889,36.38202247191011,150.48314606741573,34.50561797752809,-1.5133333333333332,-3.65,-6.225555555555555,-8.154444444444444,-9.985555555555557,-1.4466666666666663,-3.605555555555556,-5.581111111111111,-8.753333333333332,-11.428888888888888,10779.985074626866,61.0,0.0,49.0,0.3225,9.48870588235294,2.524888888888889,16.435842696629212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,1987,TENNESSEE,32.0,0.0,0.0,0.0,0.0,0.1136363636363636,87.75,3.3541666666666665,204.08333333333331,48.85416666666666,-0.9431818181818182,-3.1045454545454545,-5.4750000000000005,-7.0,-9.0875,-1.45,-2.788636363636364,-5.418181818181818,-7.915909090909091,-10.525581395348835,750.75,0.0,0.0,0.0,-2.38,14.785238095238096,8.105681818181818,21.408541666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,1987,TEXAS,14.8,24.273015873015872,31.1,80.59691211401426,2081.6,0.3671497584541063,54.28502415458937,2.944954128440367,251.1743119266055,84.71100917431193,-1.8616161616161613,-3.908333333333333,-5.6688311688311686,-8.697115384615385,-12.679012345679013,-1.0107843137254902,-3.125130890052356,-5.967532467532467,-8.161,-10.176712328767122,33270.25882352941,69.0,49.0,57.0,2.838333333,17.6092,10.661111111111111,24.64683486238532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
